row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,hgnc,description,abs(LFC)
ENSG00000104915,429.8888462,0.289088133,0.09468139,3.053273015,0.002263599,0.023273964,STX10,syntaxin 10 [Source:HGNC Symbol;Acc:HGNC:11428],0.289088133
ENSG00000072062,895.666066,0.260218475,0.091788064,2.834992506,0.004582676,0.034004889,PRKACA,protein kinase cAMP-activated catalytic subunit alpha [Source:HGNC Symbol;Acc:HGNC:9380],0.260218475
ENSG00000123146,4851.414163,0.359430563,0.130718318,2.749657198,0.005965764,0.039131786,ADGRE5,adhesion G protein-coupled receptor E5 [Source:HGNC Symbol;Acc:HGNC:1711],0.359430563
ENSG00000127507,1578.249854,0.491334298,0.159937009,3.072048805,0.00212595,0.022287273,ADGRE2,adhesion G protein-coupled receptor E2 [Source:HGNC Symbol;Acc:HGNC:3337],0.491334298
ENSG00000105122,916.6799038,-0.22036701,0.079427112,-2.774455763,0.005529415,0.037614974,RASAL3,RAS protein activator like 3 [Source:HGNC Symbol;Acc:HGNC:26129],0.22036701
ENSG00000130299,81.7423403,-0.538306339,0.156385994,-3.442164646,0.000577079,0.010581265,GTPBP3,"GTP binding protein 3, mitochondrial [Source:HGNC Symbol;Acc:HGNC:14880]",0.538306339
ENSG00000105639,2566.213837,0.258284911,0.08963888,2.881393758,0.003959207,0.031363258,JAK3,Janus kinase 3 [Source:HGNC Symbol;Acc:HGNC:6193],0.258284911
ENSG00000007080,277.4534824,0.372848373,0.138280537,2.696318532,0.007011059,0.042674603,CCDC124,coiled-coil domain containing 124 [Source:HGNC Symbol;Acc:HGNC:25171],0.372848373
ENSG00000130522,1668.097787,0.429650253,0.13105047,3.278509815,0.001043567,0.014715712,JUND,"JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]",0.429650253
ENSG00000130513,92.50639955,0.529159794,0.180416605,2.932988318,0.003357165,0.028476264,GDF15,growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142],0.529159794
ENSG00000175489,1917.159837,0.401021106,0.115905119,3.459908514,0.000540359,0.010264658,LRRC25,leucine rich repeat containing 25 [Source:HGNC Symbol;Acc:HGNC:29806],0.401021106
ENSG00000221983,4884.836316,0.49347639,0.182674476,2.701397597,0.006904874,0.042464125,UBA52,ubiquitin A-52 residue ribosomal protein fusion product 1 [Source:HGNC Symbol;Acc:HGNC:12458],0.49347639
ENSG00000105662,326.2486886,-0.298007568,0.08765669,-3.399712779,0.000674567,0.011605409,CRTC1,CREB regulated transcription coactivator 1 [Source:HGNC Symbol;Acc:HGNC:16062],0.298007568
ENSG00000064607,506.8459563,-0.281775553,0.073806377,-3.81776706,0.000134665,0.005122932,SUGP2,SURP and G-patch domain containing 2 [Source:HGNC Symbol;Acc:HGNC:18641],0.281775553
ENSG00000081665,362.77136,-0.279274537,0.095988403,-2.90946124,0.003620523,0.029644591,ZNF506,zinc finger protein 506 [Source:HGNC Symbol;Acc:HGNC:23780],0.279274537
ENSG00000178904,206.3560253,0.338381323,0.124394175,2.720234467,0.006523564,0.041128411,DPY19L3,dpy-19 like C-mannosyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:27120],0.338381323
ENSG00000121289,99.58497471,-0.403786966,0.11651813,-3.465443233,0.000529358,0.010157262,CEP89,centrosomal protein 89 [Source:HGNC Symbol;Acc:HGNC:25907],0.403786966
ENSG00000180884,154.5718252,-0.449042667,0.113614187,-3.952346783,7.74E-05,0.003905919,ZNF792,zinc finger protein 792 [Source:HGNC Symbol;Acc:HGNC:24751],0.449042667
ENSG00000089351,1408.394464,0.273048903,0.098604067,2.769144427,0.005620371,0.037972268,GRAMD1A,GRAM domain containing 1A [Source:HGNC Symbol;Acc:HGNC:29305],0.273048903
ENSG00000249115,79.88711856,-0.740729202,0.153358968,-4.830035138,1.37E-06,0.000463448,HAUS5,HAUS augmin like complex subunit 5 [Source:HGNC Symbol;Acc:HGNC:29130],0.740729202
ENSG00000126267,249.3291252,0.393928047,0.107106083,3.677924123,0.00023514,0.006896692,COX6B1,cytochrome c oxidase subunit 6B1 [Source:HGNC Symbol;Acc:HGNC:2280],0.393928047
ENSG00000011600,2391.910413,0.408844767,0.110260428,3.707991853,0.000208909,0.006570269,TYROBP,TYRO protein tyrosine kinase binding protein [Source:HGNC Symbol;Acc:HGNC:12449],0.408844767
ENSG00000126247,920.6830482,0.254499223,0.082508168,3.084533668,0.002038715,0.021683895,CAPNS1,calpain small subunit 1 [Source:HGNC Symbol;Acc:HGNC:1481],0.254499223
ENSG00000251247,58.200346,-0.389644115,0.142298639,-2.738213935,0.006177388,0.039922782,ZNF345,zinc finger protein 345 [Source:HGNC Symbol;Acc:HGNC:16367],0.389644115
ENSG00000188283,112.0131745,-0.46923924,0.129278799,-3.62966894,0.000283785,0.007501375,ZNF383,zinc finger protein 383 [Source:HGNC Symbol;Acc:HGNC:18609],0.46923924
ENSG00000105738,642.8385234,-0.231626881,0.083912431,-2.760340495,0.005774115,0.038567188,SIPA1L3,signal induced proliferation associated 1 like 3 [Source:HGNC Symbol;Acc:HGNC:23801],0.231626881
ENSG00000171777,1439.199188,0.329138497,0.124252638,2.648945739,0.008074329,0.046310375,RASGRP4,RAS guanyl releasing protein 4 [Source:HGNC Symbol;Acc:HGNC:18958],0.329138497
ENSG00000130755,717.3290472,0.439433577,0.111030667,3.957767609,7.57E-05,0.003884092,GMFG,glia maturation factor gamma [Source:HGNC Symbol;Acc:HGNC:4374],0.439433577
ENSG00000275395,170.8623152,-0.798254577,0.247398439,-3.226595038,0.001252726,0.016082412,FCGBP,Fc fragment of IgG binding protein [Source:HGNC Symbol;Acc:HGNC:13572],0.798254577
ENSG00000130758,127.7075861,-0.309336624,0.102009682,-3.032424156,0.002425981,0.023903655,MAP3K10,mitogen-activated protein kinase kinase kinase 10 [Source:HGNC Symbol;Acc:HGNC:6849],0.309336624
ENSG00000090013,2472.003672,0.649187772,0.236036154,2.7503743,0.005952723,0.039131786,BLVRB,biliverdin reductase B [Source:HGNC Symbol;Acc:HGNC:1063],0.649187772
ENSG00000160410,1926.418626,0.355361089,0.124975187,2.843453155,0.004462757,0.033534229,SHKBP1,SH3KBP1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19214],0.355361089
ENSG00000090006,298.8186978,-0.416446558,0.126753921,-3.285472781,0.001018114,0.014497818,LTBP4,latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717],0.416446558
ENSG00000086544,109.4917685,0.628939327,0.171264225,3.672333359,0.000240346,0.006896692,ITPKC,inositol-trisphosphate 3-kinase C [Source:HGNC Symbol;Acc:HGNC:14897],0.628939327
ENSG00000142039,563.1868681,0.141184505,0.053338214,2.64696721,0.008121723,0.046469954,CCDC97,coiled-coil domain containing 97 [Source:HGNC Symbol;Acc:HGNC:28289],0.141184505
ENSG00000105352,482.4948026,0.523077843,0.183289121,2.853840092,0.004319427,0.033246284,CEACAM4,carcinoembryonic antigen related cell adhesion molecule 4 [Source:HGNC Symbol;Acc:HGNC:1816],0.523077843
ENSG00000076928,3791.738458,-0.182056822,0.059380747,-3.065923411,0.002169989,0.022599292,ARHGEF1,Rho guanine nucleotide exchange factor 1 [Source:HGNC Symbol;Acc:HGNC:681],0.182056822
ENSG00000105404,354.0892182,0.305396667,0.097889812,3.119800327,0.001809737,0.020056658,RABAC1,Rab acceptor 1 [Source:HGNC Symbol;Acc:HGNC:9794],0.305396667
ENSG00000105429,144.7464078,-0.486567604,0.117313196,-4.147594819,3.36E-05,0.00262946,MEGF8,multiple EGF like domains 8 [Source:HGNC Symbol;Acc:HGNC:3233],0.486567604
ENSG00000079435,160.8787313,-0.258701781,0.08392158,-3.082661008,0.002051587,0.021772039,LIPE,"lipase E, hormone sensitive type [Source:HGNC Symbol;Acc:HGNC:6621]",0.258701781
ENSG00000079385,199.9169076,0.607045631,0.17044556,3.561522121,0.000368711,0.008418311,CEACAM1,carcinoembryonic antigen related cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:1814],0.607045631
ENSG00000124469,94.81281085,1.525232054,0.523471859,2.913684908,0.003571902,0.02944959,CEACAM8,carcinoembryonic antigen related cell adhesion molecule 8 [Source:HGNC Symbol;Acc:HGNC:1820],1.525232054
ENSG00000204936,107.3798256,2.204776737,0.637828527,3.456691953,0.00054685,0.010346568,CD177,CD177 molecule [Source:HGNC Symbol;Acc:HGNC:30072],2.204776737
ENSG00000011422,670.6791976,0.561538294,0.128697902,4.363228029,1.28E-05,0.001521547,PLAUR,"plasminogen activator, urokinase receptor [Source:HGNC Symbol;Acc:HGNC:9053]",0.561538294
ENSG00000256294,59.74187689,-0.376967553,0.122451674,-3.078500615,0.002080451,0.021955693,ZNF225,zinc finger protein 225 [Source:HGNC Symbol;Acc:HGNC:13018],0.376967553
ENSG00000187244,116.8381037,1.799590012,0.468851904,3.838290933,0.000123894,0.004939843,BCAM,basal cell adhesion molecule (Lutheran blood group) [Source:HGNC Symbol;Acc:HGNC:6722],1.799590012
ENSG00000125753,3179.995063,0.35567755,0.118740768,2.99541224,0.002740742,0.025471197,VASP,vasodilator stimulated phosphoprotein [Source:HGNC Symbol;Acc:HGNC:12652],0.35567755
ENSG00000185800,147.5945125,-0.317989402,0.107294532,-2.963705575,0.00303959,0.026805963,DMWD,"DM1 locus, WD repeat containing [Source:HGNC Symbol;Acc:HGNC:2936]",0.317989402
ENSG00000008438,275.8548478,1.058037006,0.276858681,3.82157786,0.000132601,0.005094363,PGLYRP1,peptidoglycan recognition protein 1 [Source:HGNC Symbol;Acc:HGNC:8904],1.058037006
ENSG00000105281,728.1847504,0.73710366,0.25143529,2.931583947,0.003372382,0.028497229,SLC1A5,solute carrier family 1 member 5 [Source:HGNC Symbol;Acc:HGNC:10943],0.73710366
ENSG00000042753,304.0070752,0.430737701,0.137580398,3.130807209,0.001743266,0.019539783,AP2S1,adaptor related protein complex 2 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:565],0.430737701
ENSG00000105402,431.0301499,0.330496541,0.107223574,3.082312295,0.002053992,0.021773235,NAPA,NSF attachment protein alpha [Source:HGNC Symbol;Acc:HGNC:7641],0.330496541
ENSG00000063169,352.9753286,-0.208682492,0.076603899,-2.724175866,0.006446217,0.040844676,BICRA,BRD4 interacting chromatin remodeling complex associated protein [Source:HGNC Symbol;Acc:HGNC:4332],0.208682492
ENSG00000105486,163.2988147,-0.374558678,0.114785706,-3.263112565,0.001101957,0.015081256,LIG1,DNA ligase 1 [Source:HGNC Symbol;Acc:HGNC:6598],0.374558678
ENSG00000105552,75.58181609,-0.465147493,0.142349402,-3.267646285,0.001084458,0.015016369,BCAT2,branched chain amino acid transaminase 2 [Source:HGNC Symbol;Acc:HGNC:977],0.465147493
ENSG00000087074,759.1698219,0.380182617,0.129771661,2.929627433,0.003393686,0.028560321,PPP1R15A,protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375],0.380182617
ENSG00000104805,1162.146678,0.530075486,0.131675032,4.025634002,5.68E-05,0.003341343,NUCB1,nucleobindin 1 [Source:HGNC Symbol;Acc:HGNC:8043],0.530075486
ENSG00000087086,10124.29447,0.536924219,0.152216279,3.527377118,0.000419699,0.009145115,FTL,ferritin light chain [Source:HGNC Symbol;Acc:HGNC:3999],0.536924219
ENSG00000104852,1340.724228,-0.293293413,0.073327442,-3.999776975,6.34E-05,0.003584489,SNRNP70,small nuclear ribonucleoprotein U1 subunit 70 [Source:HGNC Symbol;Acc:HGNC:11150],0.293293413
ENSG00000126464,681.695483,-0.27278499,0.092005777,-2.964868067,0.003028128,0.026754564,PRR12,proline rich 12 [Source:HGNC Symbol;Acc:HGNC:29217],0.27278499
ENSG00000126456,389.1443361,-0.203149116,0.073370529,-2.768810823,0.005626129,0.037972268,IRF3,interferon regulatory factor 3 [Source:HGNC Symbol;Acc:HGNC:6118],0.203149116
ENSG00000104960,173.1212111,-0.421052045,0.109945476,-3.829644105,0.000128329,0.005001481,PTOV1,prostate tumor overexpressed 1 [Source:HGNC Symbol;Acc:HGNC:9632],0.421052045
ENSG00000204673,440.3512785,0.352882555,0.129221518,2.730834311,0.006317422,0.040398691,AKT1S1,AKT1 substrate 1 [Source:HGNC Symbol;Acc:HGNC:28426],0.352882555
ENSG00000131408,625.1897068,0.188412974,0.068667098,2.74386101,0.006072124,0.039556265,NR1H2,nuclear receptor subfamily 1 group H member 2 [Source:HGNC Symbol;Acc:HGNC:7965],0.188412974
ENSG00000254415,365.0122763,0.608709987,0.216675597,2.809314916,0.004964706,0.035269091,SIGLEC14,sialic acid binding Ig like lectin 14 [Source:HGNC Symbol;Acc:HGNC:32926],0.608709987
ENSG00000171051,4688.13454,0.542574931,0.153588279,3.532658456,0.000411404,0.009066152,FPR1,formyl peptide receptor 1 [Source:HGNC Symbol;Acc:HGNC:3826],0.542574931
ENSG00000171049,1329.022916,0.559134002,0.183061038,3.0543583,0.002255425,0.023259533,FPR2,formyl peptide receptor 2 [Source:HGNC Symbol;Acc:HGNC:3827],0.559134002
ENSG00000167766,238.9228266,-0.304120606,0.113819607,-2.671952697,0.007541128,0.044775505,ZNF83,zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158],0.304120606
ENSG00000189190,101.1430849,-0.530190058,0.182495239,-2.905226789,0.003669871,0.029817308,ZNF600,zinc finger protein 600 [Source:HGNC Symbol;Acc:HGNC:30951],0.530190058
ENSG00000197937,81.37714235,-0.373216469,0.141641365,-2.634939796,0.008415221,0.047632757,ZNF347,zinc finger protein 347 [Source:HGNC Symbol;Acc:HGNC:16447],0.373216469
ENSG00000130844,105.5886531,-0.401727956,0.130348269,-3.081958501,0.002056435,0.021774827,ZNF331,zinc finger protein 331 [Source:HGNC Symbol;Acc:HGNC:15489],0.401727956
ENSG00000170909,505.7416426,0.435208122,0.126500171,3.440375754,0.000580907,0.010590126,OSCAR,"osteoclast associated, immunoglobulin-like receptor [Source:HGNC Symbol;Acc:HGNC:29960]",0.435208122
ENSG00000204577,930.5563355,0.429534436,0.143283756,2.99778878,0.002719461,0.025397678,LILRB3,leukocyte immunoglobulin like receptor B3 [Source:HGNC Symbol;Acc:HGNC:6607],0.429534436
ENSG00000131042,1544.4851,0.339418685,0.115445469,2.940078008,0.003281296,0.028001574,LILRB2,leukocyte immunoglobulin like receptor B2 [Source:HGNC Symbol;Acc:HGNC:6606],0.339418685
ENSG00000187116,499.8296119,0.802429539,0.175389185,4.575136944,4.76E-06,0.000904036,LILRA5,leukocyte immunoglobulin like receptor A5 [Source:HGNC Symbol;Acc:HGNC:16309],0.802429539
ENSG00000167615,2156.330464,-0.324268872,0.072673326,-4.462006766,8.12E-06,0.001151039,LENG8,leukocyte receptor cluster member 8 [Source:HGNC Symbol;Acc:HGNC:15500],0.324268872
ENSG00000239998,941.9598344,0.380657836,0.12549466,3.033259236,0.002419277,0.023903655,LILRA2,leukocyte immunoglobulin like receptor A2 [Source:HGNC Symbol;Acc:HGNC:6603],0.380657836
ENSG00000186818,72.87982785,0.517851845,0.173389603,2.986637243,0.002820642,0.025934615,LILRB4,leukocyte immunoglobulin like receptor B4 [Source:HGNC Symbol;Acc:HGNC:6608],0.517851845
ENSG00000186431,328.2292198,0.823201497,0.208200504,3.953888106,7.69E-05,0.003905424,FCAR,Fc fragment of IgA receptor [Source:HGNC Symbol;Acc:HGNC:3608],0.823201497
ENSG00000160439,81.89011589,-0.415522826,0.148363827,-2.800701717,0.005099163,0.035827139,RDH13,retinol dehydrogenase 13 [Source:HGNC Symbol;Acc:HGNC:19978],0.415522826
ENSG00000108106,127.0858688,0.578610581,0.131540302,4.39873233,1.09E-05,0.00137892,UBE2S,ubiquitin conjugating enzyme E2 S [Source:HGNC Symbol;Acc:HGNC:17895],0.578610581
ENSG00000187902,64.99627841,1.106319981,0.383052305,2.888169488,0.00387491,0.030901677,SHISA7,shisa family member 7 [Source:HGNC Symbol;Acc:HGNC:35409],1.106319981
ENSG00000063245,1066.260784,0.222991778,0.082075265,2.716918151,0.00658929,0.041243817,EPN1,epsin 1 [Source:HGNC Symbol;Acc:HGNC:21604],0.222991778
ENSG00000167685,146.1544466,-0.319546437,0.113375517,-2.818478331,0.004825187,0.034799704,ZNF444,zinc finger protein 444 [Source:HGNC Symbol;Acc:HGNC:16052],0.319546437
ENSG00000130724,602.7557982,0.376965232,0.114428092,3.294341673,0.000986525,0.014218535,CHMP2A,charged multivesicular body protein 2A [Source:HGNC Symbol;Acc:HGNC:30216],0.376965232
ENSG00000130725,330.1369914,0.365807595,0.131264253,2.786802848,0.005323085,0.036743215,UBE2M,ubiquitin conjugating enzyme E2 M [Source:HGNC Symbol;Acc:HGNC:12491],0.365807595
ENSG00000088832,809.8811489,0.269378133,0.090475683,2.977353952,0.002907481,0.026325317,FKBP1A,FK506 binding protein 1A [Source:HGNC Symbol;Acc:HGNC:3711],0.269378133
ENSG00000101307,1165.966536,0.494074936,0.135058355,3.658233026,0.00025396,0.007039857,SIRPB1,signal regulatory protein beta 1 [Source:HGNC Symbol;Acc:HGNC:15928],0.494074936
ENSG00000198053,2492.871654,0.467011222,0.141063751,3.310639479,0.00093083,0.013801907,SIRPA,signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662],0.467011222
ENSG00000101361,202.2995665,-0.31035558,0.106030265,-2.927047098,0.003421971,0.028686563,NOP56,NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911],0.31035558
ENSG00000101224,793.9186502,-0.331013821,0.101675653,-3.255585874,0.001131587,0.015310271,CDC25B,cell division cycle 25B [Source:HGNC Symbol;Acc:HGNC:1726],0.331013821
ENSG00000088826,379.5691131,0.844040764,0.264415162,3.192104259,0.001412403,0.017332051,SMOX,spermine oxidase [Source:HGNC Symbol;Acc:HGNC:15862],0.844040764
ENSG00000101265,5450.546313,0.366914047,0.121469896,3.020617107,0.002522601,0.024425661,RASSF2,Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883],0.366914047
ENSG00000125772,1364.454084,0.308961525,0.089680181,3.445148309,0.000570746,0.01054779,GPCPD1,glycerophosphocholine phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:26957],0.308961525
ENSG00000101343,289.4571576,0.210671874,0.072967792,2.887189935,0.003886995,0.030935972,CRNKL1,crooked neck pre-mRNA splicing factor 1 [Source:HGNC Symbol;Acc:HGNC:15762],0.210671874
ENSG00000188559,1388.003296,0.462515326,0.114734894,4.031165313,5.55E-05,0.003339924,RALGAPA2,Ral GTPase activating protein catalytic alpha subunit 2 [Source:HGNC Symbol;Acc:HGNC:16207],0.462515326
ENSG00000178726,420.7178766,0.511059263,0.184134353,2.775469406,0.005512209,0.037611319,THBD,thrombomodulin [Source:HGNC Symbol;Acc:HGNC:11784],0.511059263
ENSG00000125810,2721.126001,0.397638431,0.148586112,2.676148033,0.007447374,0.044431634,CD93,CD93 molecule [Source:HGNC Symbol;Acc:HGNC:15855],0.397638431
ENSG00000125812,128.202328,0.253085811,0.093584265,2.704362853,0.006843551,0.042262712,GZF1,GDNF inducible zinc finger protein 1 [Source:HGNC Symbol;Acc:HGNC:15808],0.253085811
ENSG00000101474,1192.688577,0.452055094,0.155329247,2.910302495,0.003610791,0.029590417,APMAP,adipocyte plasma membrane associated protein [Source:HGNC Symbol;Acc:HGNC:13238],0.452055094
ENSG00000154930,487.9899854,-0.267632669,0.075000506,-3.568411529,0.000359152,0.008299821,ACSS1,acyl-CoA synthetase short chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091],0.267632669
ENSG00000197586,248.7029562,-0.23896521,0.086934294,-2.748802563,0.00598134,0.039205859,ENTPD6,ectonucleoside triphosphate diphosphohydrolase 6 (putative) [Source:HGNC Symbol;Acc:HGNC:3368],0.23896521
ENSG00000101336,3400.470496,0.35649222,0.109949306,3.242332592,0.001185556,0.015683021,HCK,"HCK proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:4840]",0.35649222
ENSG00000125971,274.4210576,0.300831204,0.081061667,3.711140129,0.000206328,0.006523293,DYNLRB1,dynein light chain roadblock-type 1 [Source:HGNC Symbol;Acc:HGNC:15468],0.300831204
ENSG00000101464,60.90385734,-0.495631574,0.146856811,-3.374930793,0.000738343,0.012174961,PIGU,phosphatidylinositol glycan anchor biosynthesis class U [Source:HGNC Symbol;Acc:HGNC:15791],0.495631574
ENSG00000131067,111.869686,-0.443055537,0.155716639,-2.845267794,0.00443741,0.033476767,GGT7,gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259],0.443055537
ENSG00000131069,215.5727297,0.290817398,0.093859676,3.09842745,0.001945506,0.020926858,ACSS2,acyl-CoA synthetase short chain family member 2 [Source:HGNC Symbol;Acc:HGNC:15814],0.290817398
ENSG00000126001,565.0081881,-0.230848354,0.074127973,-3.114186794,0.001844527,0.020253467,CEP250,centrosomal protein 250 [Source:HGNC Symbol;Acc:HGNC:1859],0.230848354
ENSG00000171222,246.6583321,0.229262216,0.082418349,2.781689006,0.005407683,0.037084168,SCAND1,SCAN domain containing 1 [Source:HGNC Symbol;Acc:HGNC:10566],0.229262216
ENSG00000204103,522.7260664,0.537314903,0.153409479,3.502488293,0.000460934,0.00943524,MAFB,MAF bZIP transcription factor B [Source:HGNC Symbol;Acc:HGNC:6408],0.537314903
ENSG00000124181,726.1829524,-0.329225462,0.118413581,-2.780301533,0.005430844,0.037152868,PLCG1,phospholipase C gamma 1 [Source:HGNC Symbol;Acc:HGNC:9065],0.329225462
ENSG00000124177,571.3577848,-0.249510587,0.089972813,-2.773177556,0.005551182,0.037714685,CHD6,chromodomain helicase DNA binding protein 6 [Source:HGNC Symbol;Acc:HGNC:19057],0.249510587
