© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Workspace	My Projects
Project	AIH_WGCNA
Analysis	Observation 1
Date	Tue Jun 04 22:50:34 PDT 2019
Analysis ID	17897615

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Cell Death and Survival, Visual System Development and Function	survival	Survival of RPE cells	6.33E-03	 	 	 	 	BCL2L1	1	
Immunological Disease, Inflammatory Disease, Inflammatory Response, Neurological Disease, Organismal Injury and Abnormalities	experimental autoimmune encephalomyelitis	Symptomatic experimental autoimmune encephalomyelitis	6.33E-03	 	 	 	 	BSG	1	
Inflammatory Response	T cell-dependent B cell activation	T cell-dependent B cell activation by T lymphocytes	6.33E-03	 	 	 	 	BCL6	1	
Cellular Development	transition	Transition of adventitial fibroblasts	6.33E-03	 	 	 	 	ADIPOR1	1	
Cell Morphology, Cellular Function and Maintenance	transmembrane potential	Transmembrane potential of liposome	6.33E-03	 	 	 	 	BCL2L1	1	
Carbohydrate Metabolism, Molecular Transport, Small Molecule Biochemistry	transport	Transport of mannose	6.33E-03	 	 	 	 	SLC2A1	1	
Cellular Function and Maintenance, Hematopoiesis, Humoral Immune Response	turnover	Turnover of transitional B lymphocytes	6.33E-03	 	 	 	 	BCL2L1	1	
Gastrointestinal Disease, Immunological Disease, Organismal Injury and Abnormalities	type II refractory celiac disease	Type II refractory celiac disease	6.33E-03	 	 	 	 	BCL2L1	1	
Amino Acid Metabolism, Molecular Transport, Small Molecule Biochemistry	uptake	Uptake of creatine	6.33E-03	 	 	 	 	SLC6A8	1	
Carbohydrate Metabolism, Molecular Transport, Small Molecule Biochemistry	uptake	Uptake of glycerol	6.33E-03	 	 	 	 	AQP9	1	
Cell Morphology, Cellular Compromise	vacuolation	Vacuolation of cisternae	6.33E-03	 	 	 	 	BCL2L1	1	
Cardiovascular System Development and Function	vasoconstriction	Vasoconstriction of umbilical artery	6.33E-03	 	 	 	 	MME	1	
Cancer, Organismal Injury and Abnormalities	liquid tumor	Liquid tumor	6.34E-03	 	 	 	 	STRADB,MME,PYGL,DPM2,ABCA1,BAG1,SAMD9L,SLC2A1,BCL6,DCAF12,FKBP8,SLC6A8,NFIX,UBB,KCNJ15,BCL2L1,DDX60L,OPTN,ST6GALNAC4	19	
Cancer, Cell Death and Survival, Organismal Injury and Abnormalities, Tumor Morphology	apoptosis	Apoptosis of tumor cells	6.44E-03	 	-1.195	 	-1.029	CTSB,BAG1,FOXO4,BCL2L1,BSG	5	
Cell-To-Cell Signaling and Interaction, Molecular Transport, Small Molecule Biochemistry	transport	Transport of neurotransmitter	6.46E-03	 	 	 	 	SNCA,MAP2K3	2	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer of secretory structure	6.75E-03	 	 	 	 	C9orf78,BNIP3L,ADIPOR1,BLVRB,PARP9,GLRX5,SNCA,PPDPF,ST6GALNAC4,UBXN6,HDGF,MME,SIAH2,GRINA,MGAM,IGF2BP2,ALPL,BCL6,MXI1,CRISPLD2,CREB5,NTNG2,NFIX,UBB,BCL2L1,SPTB,SNX3,GYPC,GLUL,PHOSPHO1,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,GBP5,YBX1,DDX60L,OPTN,LYL1,SLC4A1,STRADB,MPP1,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,FAM210B,DCAF12,CTSB,SLC38A5,AP2A1	56	
Post-Translational Modification	ubiquitination	Ubiquitination of protein	6.76E-03	 	 	 	 	UBA52,SNCA,UBE2H,RNF10,SIAH2,UBB	6	
Hereditary Disorder, Neurological Disease, Organismal Injury and Abnormalities	encephalopathy	Autosomal dominant encephalopathy	7.01E-03	 	 	 	 	SNCA,MME,SAMD9L,SLC2A1	4	
Cell Death and Survival, Organismal Injury and Abnormalities	cell death	Cell death of epithelial cells	7.08E-03	 	0.200	 	0.076	BCL6,SNCA,FKBP8,CTSB,BNIP3L,BAG1,BCL2L1	7	
Cellular Assembly and Organization, Neurological Disease, Organismal Development, Tissue Development	formation	Formation of amyloid fibrils	7.14E-03	 	 	 	 	SNCA,MME	2	
Cell Morphology, Cellular Function and Maintenance	mitochondrial membrane potential	Mitochondrial membrane potential	7.14E-03	 	 	 	 	UBB,BCL2L1	2	
Small Molecule Biochemistry	synthesis	Synthesis of amine	7.18E-03	 	 	 	 	SNCA,SLC6A8,PHOSPHO1	3	
Cancer, Hematological Disease, Organismal Injury and Abnormalities	hematologic cancer	Hematologic cancer	7.20E-03	 	0.195	 	0.571	STRADB,MME,PYGL,DPM2,ABCA1,BAG1,OAS2,SAMD9L,SLC2A1,ALPL,BCL6,MXI1,RBM38,DCAF12,FKBP8,SLC6A8,NFIX,UBB,MAP2K3,KCNJ15,BCL2L1,DDX60L,OPTN,ST6GALNAC4	24	
Cancer, Cellular Development, Cellular Growth and Proliferation, Organismal Injury and Abnormalities, Tumor Morphology	colony formation	Colony formation of cancer cells	7.49E-03	 	 	 	 	HDGF,CTSB	2	
Cell Death and Survival	killing	Killing of lymphoma cell lines	7.49E-03	 	 	 	 	BCL6,BCL2L1	2	
Cellular Assembly and Organization	quantity	Quantity of granules	7.49E-03	 	 	 	 	SNCA,YBX1	2	
Cellular Function and Maintenance	respiration	Respiration of mitochondria	7.49E-03	 	 	 	 	ACSL1,BCL2L1	2	
Cellular Development, Cellular Growth and Proliferation	cell proliferation	Cell proliferation of tumor cell lines	7.50E-03	 	1.665	 	0.840	HDGF,SIAH2,ADIPOR1,BAG1,FOXO4,SAMD9L,SLC2A1,BSG,BCL6,MXI1,RBM38,SNCA,CTSB,MAP2K3,BCL2L1,YBX1	16	
Lipid Metabolism, Molecular Transport, Small Molecule Biochemistry	efflux	Efflux of cholesterol	7.50E-03	 	 	 	 	ACSL1,ABCA1,MAP2K3	3	
Infectious Diseases, Inflammatory Disease, Organismal Injury and Abnormalities, Respiratory Disease	severe acute respiratory syndrome	Severe acute respiratory syndrome	7.50E-03	 	 	 	 	GLUL,ACSL1,PYGL	3	
Organismal Development, Organismal Injury and Abnormalities	abnormal morphology	Abnormal morphology of thoracic cavity	7.52E-03	 	 	 	 	ALPL,BCL6,ACSL1,SLC6A8,CTSB,ABCA1,MAP2K3,GLRX5,BCL2L1,SLC4A1	10	
Inflammatory Response	inflammation	Inflammation of body cavity	7.56E-03	 	-1.772	bias	-0.936	MGAM,BCL6,MME,CTSB,ABCA1,MAP2K3,GLRX5,BCL2L1,DDX60L,BSG	10	
Infectious Diseases	infection	Infection of cells	7.62E-03	Increased	2.972	bias	 	UBE2H,RNF10,CTSB,PARP9,AP2A1,YBX1,SLC2A1,DDX60L,BSG	9	
Carbohydrate Metabolism, Molecular Transport	transport	Transport of carbohydrate	7.63E-03	 	 	 	 	AQP9,ABCA1,MAP2K3,SLC2A1	4	
Cell Morphology, Cellular Function and Maintenance	macroautophagy	Macroautophagy of cells	7.84E-03	 	 	 	 	UBXN6,SNCA,BNIP3L	3	
Connective Tissue Development and Function, Tissue Morphology	quantity	Quantity of fibroblast cell lines	7.85E-03	 	 	 	 	BCL6,BCL2L1	2	
Cell Cycle	senescence	Senescence of cells	8.16E-03	 	 	 	 	BCL6,RBM38,MAP2K3,BCL2L1,YBX1	5	
Cell Death and Survival, Endocrine System Disorders, Gastrointestinal Disease, Organismal Injury and Abnormalities	necrosis	Necrosis of pancreas	8.17E-03	 	 	 	 	MME,CTSB,BCL2L1	3	
Cellular Function and Maintenance	function	Function of blood cells	8.19E-03	 	 	 	 	BCL6,AQP9,ABCA1,MAP2K3,BCL2L1,SLC2A1,LYL1	7	
Cell Death and Survival	apoptosis	Apoptosis of oligodendrocytes	8.21E-03	 	 	 	 	SNCA,BCL2L1	2	
Neurological Disease, Organismal Injury and Abnormalities	neurodegeneration	Neurodegeneration of hippocampus	8.21E-03	 	 	 	 	SNCA,MME	2	
Gastrointestinal Disease, Hepatic System Disease, Inflammatory Disease, Organismal Injury and Abnormalities	primary sclerosing cholangitis	Primary sclerosing cholangitis	8.21E-03	 	 	 	 	BCL2L1,BSG	2	
Neurological Disease	neurological disorder	Progressive neurological disorder	8.24E-03	 	 	 	 	SNCA,RNF10,CTSB,UBB,BCL2L1,SLC2A1,OPTN,BSG	8	
Neurological Disease, Organismal Injury and Abnormalities, Psychological Disorders	disorder of basal ganglia	Disorder of basal ganglia	8.25E-03	 	 	 	 	GYPC,BCL6,SNCA,RNF10,UBB,BCL2L1,SLC2A1,DDX60L,OPTN	9	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities	endocrine gland tumor	Endocrine gland tumor	8.36E-03	 	 	 	 	ADIPOR1,APOBEC3A,FOXO4,BLVRB,PARP9,GLRX5,SNCA,PPDPF,ST6GALNAC4,UBXN6,HDGF,MME,SIAH2,GRINA,MGAM,IGF2BP2,BCL6,MXI1,CRISPLD2,NTNG2,NFIX,BCL2L1,SPTB,SNX3,GLUL,PHOSPHO1,PITHD1,BSG,ACSL1,FKBP8,SLC6A8,GBP5,YBX1,DDX60L,OPTN,LYL1,SLC4A1,STRADB,MPP1,ASCC2,PYGL,RNF10,ANK1,ABCA1,BAG1,OAS2,SLC2A1,FAM210B,DCAF12,CTSB,SLC38A5,AP2A1	52	
Cell Morphology, Cellular Function and Maintenance	autophagy	Autophagy of cervical cancer cell lines	8.59E-03	 	 	 	 	SNCA,BCL2L1	2	
Cancer, Cell-To-Cell Signaling and Interaction, Inflammatory Response	cytotoxic reaction	Cytotoxic reaction of tumor cell lines	8.59E-03	 	 	 	 	SNCA,BCL2L1	2	
Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	quantity	Quantity of white pulp	8.59E-03	 	 	 	 	MXI1,RBM38	2	
Cell Death and Survival, Cellular Development, Cellular Function and Maintenance	self-renewal	Self-renewal of blood cells	8.59E-03	 	 	 	 	BCL6,FOXO4	2	
Hematological System Development and Function	hematocrit	Hematocrit	8.70E-03	 	 	 	 	RBM38,BNIP3L,SLC4A1	3	

Tox Functions for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Categories	Functions	Diseases or Functions Annotation	p-Value	Predicted Activation State	Activation z-score	Notes	Bias-corrected z-score	Molecules	# Molecules	
Renal Necrosis/Cell Death	cell viability	Cell viability of kidney cell lines	1.92E-04	 	 	 	 	BCL6,APOBEC3A,BCL2L1,SLC2A1	4	
Cardiac Necrosis/Cell Death	apoptosis	Apoptosis of cardiomyocytes	8.66E-04	 	-0.580	 	-0.146	ACSL1,BNIP3L,BAG1,MAP2K3,BCL2L1	5	
Cardiac Enlargement	enlargement	Enlargement of heart	2.34E-03	 	 	 	 	ACSL1,SLC6A8,CTSB,ABCA1,MAP2K3,GLRX5,BCL2L1,SLC4A1	8	
Liver Damage	hepatic injury	Hepatic injury	2.82E-03	 	0.762	 	0.836	MGAM,CTSB,MAP2K3,BCL2L1,BSG	5	
Increased Levels of Hematocrit	hematocrit	Increased Levels of Hematocrit	3.63E-03	 	 	 	 	RBM38,BNIP3L,SLC4A1	3	
Liver Hyperplasia/Hyperproliferation	liver adenoma	Hepatocellular adenoma	5.50E-03	 	 	 	 	GLUL,SLC2A1	2	
Liver Hyperplasia/Hyperproliferation	beta-catenin activating mutation positive hepatocellular adenoma	Beta-catenin activating mutation positive hepatocellular adenoma	6.33E-03	 	 	 	 	GLUL	1	
Liver Fibrosis, Liver Proliferation	proliferation	Proliferation of hepatic stellate cells/myofibroblasts	6.33E-03	 	 	 	 	CTSB	1	
Cardiac Dysfunction	dysfunction	Dysfunction of heart	8.76E-03	 	 	 	 	MME,ABCA1,SLC2A1,SLC4A1	4	
Cardiac Dysfunction, Heart Failure	chronic systolic heart failure	Chronic systolic heart failure	9.47E-03	 	 	 	 	MME	1	
Cardiac Proliferation	proliferation	Proliferation of adventitial fibroblasts	9.47E-03	 	 	 	 	ADIPOR1	1	
Renal Necrosis/Cell Death	cell death	Cell death of kidney cell lines	9.59E-03	 	-0.404	bias	-0.858	BCL6,SNCA,BNIP3L,BAG1,BCL2L1	5	
Liver Hypoplasia	hypoplasia	Liver Hypoplasia	9.75E-03	 	 	 	 	BAG1,YBX1	2	
Renal Atrophy	atrophy of kidney	Atrophy of kidney	1.02E-02	 	 	 	 	MXI1,SLC4A1	2	
Renal Damage, Renal Tubule Injury	damage	Damage of tubular cells	1.26E-02	 	 	 	 	YBX1	1	
Heart Failure	heart failure with preserved ejection fraction	Heart failure with preserved ejection fraction	1.57E-02	 	 	 	 	MME	1	
Renal Necrosis/Cell Death	apoptosis	Apoptosis of kidney cell lines	1.60E-02	 	 	 	 	BCL6,SNCA,BNIP3L,BCL2L1	4	
Renal Inflammation, Renal Nephritis	membranoproliferative glomerulonephritis	Membranoproliferative glomerulonephritis	1.89E-02	 	 	 	 	ABCA1	1	
Renal Inflammation, Renal Nephritis	autoimmune glomerulonephritis	Autoimmune glomerulonephritis	2.14E-02	 	 	 	 	MME,ABCA1	2	
Cardiac Dilation, Cardiac Enlargement	dilated cardiomyopathy	Dilated cardiomyopathy	2.15E-02	 	 	 	 	ACSL1,SLC6A8,BCL2L1,GLRX5	4	
Liver Hyperplasia/Hyperproliferation	liver tumor	Liver tumor	2.17E-02	 	 	 	 	GLUL,C9orf78,ADIPOR1,BSG,ACSL1,FKBP8,MAP2K3,KCNJ15,YBX1,DDX60L,SLC4A1,ST6GALNAC4,STRADB,UBXN6,ASCC2,MME,PYGL,RNF10,ANK1,ABCA1,SAMD9L,SLC2A1,FAM210B,MGAM,ALPL,BCL6,RBM38,CREB5,CTSB,NFIX,UBB,BCL2L1,SPTB	33	
Cardiac Arteriopathy	premature coronary artery disease	Early-onset premature coronary artery disease	2.20E-02	 	 	 	 	ABCA1	1	
Heart Failure	cardiac death	Cardiac death	2.42E-02	 	 	 	 	MGAM,MME	2	
Liver Hyperplasia/Hyperproliferation	cancer	Liver cancer	2.49E-02	 	 	 	 	GLUL,C9orf78,ADIPOR1,BSG,ACSL1,FKBP8,MAP2K3,KCNJ15,DDX60L,SLC4A1,ST6GALNAC4,STRADB,UBXN6,ASCC2,MME,PYGL,RNF10,ANK1,ABCA1,SAMD9L,SLC2A1,MGAM,ALPL,BCL6,CREB5,CTSB,NFIX,BCL2L1,SPTB	29	
Cardiac Dysfunction	left ventricular dysfunction	Left ventricular dysfunction	2.60E-02	 	 	 	 	MME,ABCA1,SLC4A1	3	
Liver Damage, Liver Inflammation/Hepatitis	chronic hepatitis C	Chronic hepatitis C	2.61E-02	 	 	 	 	MGAM,BCL2L1	2	
Renal Atrophy	atrophy	Atrophy of renal medulla	2.82E-02	 	 	 	 	SLC4A1	1	
Liver Inflammation/Hepatitis	fulminant hepatitis	Fulminant hepatitis	2.82E-02	 	 	 	 	BCL2L1	1	
Glomerular Injury, Renal Atrophy	atrophy	Atrophy of renal glomerulus	3.12E-02	 	 	 	 	MXI1	1	
Renal Inflammation, Renal Nephritis	idiopathic membranous nephropathy	Idiopathic membranous nephropathy	3.12E-02	 	 	 	 	MME	1	
Renal Atrophy	atrophy	Atrophy of renal cortex	3.43E-02	 	 	 	 	MXI1	1	
Cardiac Fibrosis	fibrosis	Fibrosis of heart	3.94E-02	 	 	 	 	BCL6,ACSL1,SLC4A1	3	
Renal Damage	damage	Damage of kidney	4.03E-02	 	 	 	 	MME,MAP2K3,YBX1	3	
Liver Cirrhosis	primary biliary cirrhosis	Primary biliary cirrhosis	4.09E-02	 	 	 	 	ALPL,BSG	2	
Liver Steatosis	hepatic steatosis	Hepatic steatosis	4.17E-02	 	 	 	 	RBM38,ACSL1,ABCA1,DDX60L	4	
Liver Cirrhosis	cirrhosis	Cirrhosis of liver	4.20E-02	 	 	 	 	ALPL,DDX60L,BSG	3	
Increased Levels of Red Blood Cells	quantity	Increased Levels of Red Blood Cells	4.31E-02	 	 	 	 	BNIP3L,SLC4A1	2	
Increased Levels of Creatinine	clearance	Increased clearance of creatinine	4.35E-02	 	 	 	 	SLC4A1	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Hepatocellular carcinoma	4.47E-02	 	 	 	 	MGAM,GLUL,MME,SAMD9L,BCL2L1,DDX60L,SLC4A1,BSG	8	
Liver Inflammation/Hepatitis	inflammation	Inflammation of liver	5.78E-02	 	 	 	 	MGAM,BCL6,BCL2L1,DDX60L	4	
Cardiac Enlargement	hypertrophy	Hypertrophy of heart	6.51E-02	 	 	 	 	CTSB,ABCA1,MAP2K3,SLC4A1	4	
Renal Degeneration	degeneration	Degeneration of kidney	7.04E-02	 	 	 	 	MXI1	1	
Renal Dysfunction	dysfunction	Dysfunction of kidney	7.34E-02	 	 	 	 	BSG	1	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	hepatocellular carcinoma	Unresectable hepatocellular carcinoma	7.34E-02	 	 	 	 	BSG	1	
Liver Steatosis	microvesicular hepatic steatosis	Microvesicular hepatic steatosis	7.63E-02	 	 	 	 	ACSL1	1	
Liver Necrosis/Cell Death	necrosis	Necrosis of liver	7.77E-02	 	 	 	 	MME,CTSB,BCL2L1	3	
Liver Hyperplasia/Hyperproliferation	development	Development of liver tumor	7.83E-02	 	 	 	 	RBM38,BSG	2	
Cardiac Dilation	dilation	Dilation of left ventricle	8.21E-02	 	 	 	 	SLC2A1	1	
Cardiac Enlargement	right ventricular hypertrophy	Right ventricular hypertrophy	8.51E-02	 	 	 	 	ABCA1	1	
Cardiac Fibrosis	interstitial fibrosis	Interstitial fibrosis of heart	9.09E-02	 	 	 	 	ACSL1	1	
Pulmonary Hypertension	primary pulmonary hypertension	Primary pulmonary hypertension	9.09E-02	 	 	 	 	BCL2L1	1	
Liver Necrosis/Cell Death	apoptosis	Apoptosis of hepatocytes	9.44E-02	 	 	 	 	CTSB,BCL2L1	2	
Cardiac Necrosis/Cell Death	cell viability	Cell viability of cardiomyocytes	9.95E-02	 	 	 	 	ADIPOR1	1	
Liver Fibrosis	fibrosis	Fibrosis of liver	1.02E-01	 	 	 	 	HDGF,CTSB	2	
Renal Inflammation, Renal Nephritis	IgA nephropathy	IgA nephropathy	1.08E-01	 	 	 	 	ABCA1	1	
Renal Damage	injury	Injury of kidney	1.13E-01	 	 	 	 	MME,MAP2K3	2	
Heart Failure	failure	Failure of heart	1.16E-01	 	 	 	 	MGAM,MME,BCL2L1	3	
Cardiac Enlargement	hypertrophy	Hypertrophy of heart cells	1.20E-01	 	 	 	 	CTSB,MAP2K3	2	
Cardiac Damage	injury	Injury of heart	1.22E-01	 	 	 	 	MAP2K3	1	
Liver Hyperplasia/Hyperproliferation	liver carcinoma	Liver carcinoma	1.23E-01	 	 	 	 	GLUL,C9orf78,ADIPOR1,BSG,ACSL1,FKBP8,MAP2K3,KCNJ15,DDX60L,SLC4A1,ST6GALNAC4,STRADB,UBXN6,ASCC2,MME,PYGL,RNF10,ANK1,ABCA1,SAMD9L,MGAM,CREB5,NFIX,BCL2L1,SPTB	25	
Liver Necrosis/Cell Death	cell death	Cell death of liver cell lines	1.25E-01	 	 	 	 	BCL2L1	1	
Liver Inflammation/Hepatitis, Liver Steatosis	nonalcoholic steatohepatitis	Nonalcoholic steatohepatitis	1.30E-01	 	 	 	 	DDX60L	1	
Heart Failure	acute heart failure	Acute heart failure	1.33E-01	 	 	 	 	MME	1	
Cardiac Inflammation	myocarditis	Myocarditis	1.39E-01	 	 	 	 	BCL6	1	
Cardiac Inflammation	inflammation	Inflammation of heart	1.44E-01	 	 	 	 	BCL6	1	
Bradycardia, Cardiac Arrythmia	bradycardia	Bradycardia	1.50E-01	 	 	 	 	AQP9	1	
Cardiac Dysfunction	left ventricular dilation	Left ventricular dilation	1.50E-01	 	 	 	 	SLC4A1	1	
Liver Cholestasis	progressive familial intrahepatic cholestasis type 1	Progressive familial intrahepatic cholestasis type 1	1.71E-01	 	 	 	 	ACSL1	1	
Renal Inflammation, Renal Nephritis	nephritis	Nephritis	1.96E-01	 	 	 	 	MME,ABCA1,YBX1	3	
Increased Levels of Alkaline Phosphatase	quantity	Increased Levels of Alkaline Phosphatase	2.25E-01	 	 	 	 	ALPL	1	
Renal Damage	acute kidney injury	Acute kidney injury	2.44E-01	 	 	 	 	MME	1	
Renal Damage, Renal Tubule Injury	proximal tubular toxicity	Proximal tubular toxicity	2.56E-01	 	 	 	 	YBX1	1	
Cardiac Infarction	infarction	Infarction of heart	2.59E-01	 	 	 	 	MGAM,BCL2L1	2	
Hepatocellular carcinoma, Liver Hyperplasia/Hyperproliferation	development	Development of hepatocellular carcinoma	2.93E-01	 	 	 	 	BSG	1	
Cardiac Dysfunction, Cardiac Enlargement	hypertrophy	Hypertrophy of left ventricle	2.95E-01	 	 	 	 	ABCA1	1	
Cardiac Arteriopathy	coronary artery disease	Coronary artery disease	3.19E-01	 	 	 	 	MGAM,ABCA1	2	
Cardiac Enlargement	hypertrophy	Hypertrophy of cardiomyocytes	3.99E-01	 	 	 	 	MAP2K3	1	
Glomerular Injury	glomerulosclerosis	Glomerulosclerosis	4.33E-01	 	 	 	 	ABCA1	1	
Cardiac Infarction	myocardial infarction	Myocardial infarction	6.21E-01	 	 	 	 	MGAM	1	

Regulator Effects for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
Consistency Score	Node Total	Regulator Total	Regulators	Target Total	Target Molecules in Dataset	Disease & Function Total	Diseases & Functions	Known Regulator-Disease/Function Relationships
5.485	19	2	HNF4A,TCR	12	ADIPOR1,AP2A1,AQP9,BCL2L1,BCL6,BSG,CTSB,MPP1,PARP9,SIAH2,SLC2A1,YBX1	5	Cell viability of breast cancer cell lines,Infection by RNA virus,Infection of cells,Migration of cells,Organismal death	40% (4/10)	
2.000	6	1	STAT6	4	ACSL1,BCL2L1,BCL6,CTSB	1	Cellular homeostasis	100% (1/1)	
Networks for My Projects->AIH_WGCNA->Unique to Elites - 2019-06-04 10:46 PM - 2019-06-04 10:50 PM->Observation 1
ID	Analysis	Molecules in Network	Score	Focus Molecules	Top Diseases and Functions	
1	Observation 1	ABCA1,ACSL1,ADIPOR1,AMPK,ANK1,AQP9,BAG1,BLVRB,BNIP3L,CRISPLD2,ERK1/2,FOXO4,FSH,GMPR,Growth hormone,Immunoglobulin,Insulin,JINK1/2,Lh,MAP1LC3,MAP2K3,N-cor,PI3K (family),PYGL,Proinsulin,RBM38,Rxr,SLC25A37,SLC2A1,SLC4A1,SLC6A8,SNX3,SPTB,TCF,hemoglobin	44	20	Connective Tissue Disorders, Hematological Disease, Organismal Injury and Abnormalities	
2	Observation 1	26s Proteasome,BCL2L1,BCL6,BCR (complex),CTSB,Calcineurin A,Ck2,Collagen type I,FKBP8,GBP5,GYPC,HDGF,Hsp70,Hsp90,IFN Beta,IGF2BP2,IL12 (complex),Ifn gamma,IgG,IgG2a,Igm,LYL1,MPP1,Mek,NFkB (complex),OPTN,RNF10,SNCA,Tgf beta,UBA52,UBB,UBE2H,Ubiquitin,YBX1,caspase	36	17	Cell Morphology, Cellular Function and Maintenance, Cancer	
3	Observation 1	AJAP1,AP2A1,APP,ARPP19,BOLA1,C3orf33,C9orf78,CTNNB1,DCAF12,DDX60L,DLG4,DTD2,ELAVL1,GLOD4,GLRX5,GRIN3A,GRINA,KCNJ15,MARCH10,MCFD2,MXI1,NMDA Receptor,NTNG2,OSBPL2,PATJ,PITHD1,RALGPS1,SETD3,SLC38A5,SLC48A1,SMARCA4,ST6GALNAC4,STRADB,UBXN6,VAMP2	28	14	Cell-To-Cell Signaling and Interaction, Nervous System Development and Function, Organ Morphology	
4	Observation 1	APOBEC3A,ASCC2,Akt,BSG,CD3,CREB5,Calmodulin,Creb,ERK,Focal adhesion kinase,GLUL,IL1,IL12 (family),Ifn,Interferon alpha,Jnk,MME,NFIX,OAS2,P38 MAPK,PARP9,PHOSPHO1,PI3K (complex),Pkc(s),Pro-inflammatory Cytokine,RAS,RNA polymerase II,SAMD9L,SIAH2,TCR,Tnf (family),Vegf,calpain,cytokine,trypsin	23	12	Connective Tissue Disorders, Inflammatory Disease, Organismal Injury and Abnormalities	
5	Observation 1	ADGRG1,ADGRG3,AGTR2,ALOX15,ALPL,ARHGEF12,Agtr1b,BAG1,BDKRB2,CCR6,DEFB103A/DEFB103B,DLX5,DPM1,DPM2,EDNRB,GRM2,GRP,HTR2B,HTT,LPAR2,Ldh (complex),Muscarinic cholinergic receptor,NUCB1,OPRK1,P2RY2,PIKFYVE,PLA2G6,PLCE1,PTGS2,Ppp1cc,RHOA,S1PR3,SIRPA,WISP1,mir-27	8	5	Cell-To-Cell Signaling and Interaction, Lipid Metabolism, Small Molecule Biochemistry	
