© 2000-2019 QIAGEN. All rights reserved.

Analysis Details for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Workspace	My Projects
Project	AIH_DESeq2_formanuscript_041119
Analysis	AIHnocirrhosis-vs-healthy
Date	Tue Jan 29 21:37:22 PST 2019
Analysis ID	17364207

Experimental Metadata
projectname	AIH
organism	Human
case.tissue	Peripheral blood

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	down regulated -0.6 and up regulated 0.6
Cutoff for Expression qvalue	0.05
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	No
Optional Analyses	My Pathways My List
Filter Summary	
Consider only relationships where
confidence = Experimentally Observed

Canonical Pathways for My Projects->AIH_DESeq2_formanuscript_041119->AIH_012919_~spl_plate+sex+age+fibrosis_groups_DEgenes_ALL - 2019-01-29 09:37 PM->AIHnocirrhosis-vs-healthy
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
Organismal Injury and Abnormalities	shock response	Shock Response	5.23E-05	 	 	 	 	TLR4,FCGR1B,AQP9,TSC22D3,FCGR1A,LY6E,S100A9,CEACAM8,TREM1,TLR2	10	
Hematological Disease, Immunological Disease, Inflammatory Disease	eosinophilic inflammation	Eosinophilic inflammation	5.23E-05	 	 	 	 	TLR4,CDA,OSM,TNFAIP6,ANXA3,ARG1,EPPK1	7	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	tumorigenesis	Tumorigenesis of reproductive tract	5.43E-05	 	 	 	 	GRB10,TLR5,CD274,C3AR1,TLR4,SECTM1,IFITM2,SPATA6,CXCL16,SLC26A8,PTPRS,LOXHD1,KLHL2,CACNA1E,IFIT3,SORT1,ADAMTS10,COL6A2,KIAA0825,LCN2,SAMSN1,MGAM,VNN1,BCL6,TREML4,LTF,TNFAIP6,VNN2,CA1,ADM,ELANE,MMP8,CD163,GADD45A,CD24,HRH2,GBP1,SOCS3,PFKFB2,IFI27,DOCK4,ETS2,SIPA1L2,TUBB2A,TPST1,ACSL1,IL1R1,DUSP1,TSC22D3,CDKN1A,NFIL3,ALS2CL,AQP9,IRS2,OASL,ANXA3,MPO,ABCA1,EPPK1,NAIP,CDA,FCAR,IFIT1,SERPING1,ARHGEF40,NLRC4	66	
Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	neutrophilia	Neutrophilia	5.44E-05	 	0.314	 	-0.095	IL1R1,DUSP1,SOCS3,S100A9,TLR2	5	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	epithelial ovarian cancer	Advanced ovarian carcinoma	5.47E-05	 	 	 	 	TUBB2A,IFITM2,SORT1,CD24,CD274,LCN2,SERPING1	7	
Cell-To-Cell Signaling and Interaction, Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	recruitment	Recruitment of antigen presenting cells	5.47E-05	 	1.890	bias	0.869	TLR4,TLR5,CLEC4E,OSM,CD274,TLR2,C3AR1	7	
Cancer, Organismal Injury and Abnormalities	incidence	Incidence of tumor	5.47E-05	 	-0.241	 	0.329	TLR5,FCGR1A,CD274,C3AR1,TLR2,KLHL2,TRIM22,IFIT3,SORT1,ADAMTS10,LCN2,SAMSN1,BCL6,AIM2,TNFAIP6,ADM,ELANE,STS,CD24,PLBD1,FGD4,LY6E,SOCS3,PFKFB2,DOCK4,IRAK3,SIPA1L2,TUBB2A,TPST1,FKBP5,DUSP1,IRF2BPL,NFIL3,S100A8,OASL,ANXA3,CLEC4D,S100A9,MATK,NAIP,FCAR,HMGB2,GRB10,FCGR1B,PHC2,IFITM3,TLR4,RALB,SECTM1,IFITM2,SPATA6,ARG1,ANO9,SLC26A8,PTPRS,LOXHD1,IL18R1,CACNA1E,HIST1H3B,COL6A2,KIAA0825,MGAM,VNN1,HAUS5,ALPL,TREML4,LTF,VNN2,CA1,MMP8,NSUN7,CD163,GADD45A,NLRP6,HRH2,GBP1,OSM,PLSCR1,SLC8A1,ETS2,ACSL1,IL1R1,TSC22D3,BATF2,CDKN1A,ALS2CL,AQP9,S100A12,CEBPD,IRS2,LILRA5,MPO,ABCA1,SAT1,EPPK1,CDA,IFIT1,SERPING1,ARHGEF40,NLRC4	100	
Organismal Injury and Abnormalities, Renal and Urological Disease	chronic kidney disease	Chronic kidney disease	5.52E-05	 	 	 	 	TUBB2A,TLR4,FCGR1B,ALPL,FCGR1A,ABCA1,CA1,CDKN1A,ADM,CA4	10	
Cancer, Organismal Injury and Abnormalities	cancer	Cancer of cells	5.62E-05	 	1.452	 	1.231	GRB10,KCNJ2,FCGR1B,RSAD2,TLR5,PHC2,CD274,TLR4,RALB,SECTM1,IFITM2,SPATA6,CXCL16,ANO9,TLR2,LRG1,PTPRS,LOXHD1,KLHL2,CACNA1E,IFIT3,HIST1H3B,ADAMTS10,COL6A2,LCN2,SAMSN1,MGAM,BCL6,TREML4,LTF,AIM2,TNFAIP6,CA1,MMP8,STS,CD163,GADD45A,CD24,SRGN,LY6E,SOCS3,IFI27,DOCK4,IFIT2,SIPA1L2,TUBB2A,EPSTI1,IL1R1,CDKN1A,ALS2CL,S100A8,CEBPD,IRS2,OASL,CLEC4D,S100A9,ABCA1,EPPK1,FCAR,ABHD5,DAAM2,IFIT1,ASPH,ZNF608,SERPING1,NLRC4	66	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital neoplasm	Female genital neoplasm	5.77E-05	 	 	 	 	GRB10,TLR5,CD274,C3AR1,TLR4,SECTM1,IFITM2,SPATA6,CXCL16,SLC26A8,PTPRS,LOXHD1,KLHL2,CACNA1E,IFIT3,SORT1,ADAMTS10,COL6A2,KIAA0825,LCN2,SAMSN1,MGAM,VNN1,BCL6,TREML4,LTF,TNFAIP6,VNN2,CA1,ADM,ELANE,MMP8,CD163,GADD45A,CD24,HRH2,GBP1,SOCS3,PFKFB2,IFI27,DOCK4,ETS2,SIPA1L2,TUBB2A,TPST1,ACSL1,IL1R1,DUSP1,TSC22D3,CDKN1A,NFIL3,ALS2CL,AQP9,IRS2,OASL,ANXA3,MPO,ABCA1,EPPK1,NAIP,CDA,FCAR,IFIT1,SERPING1,ARHGEF40,NLRC4	66	
Inflammatory Disease, Neurological Disease, Skeletal and Muscular Disorders	multiple sclerosis	Multiple Sclerosis	5.97E-05	Increased	2.219	bias	 	EPSTI1,TRIM22,FCGR1B,RSAD2,IFIT1,FCGR1A,LY6E,SERPING1,TLR2,HRH2	10	
Connective Tissue Development and Function, Tissue Morphology	quantity	Quantity of connective tissue	6.01E-05	 	0.262	 	-0.498	TLR5,CEBPD,IRS2,SOCS3,SLC8A1,ABCA1,LCN2,C3AR1,IRAK3,TLR4,ALPL,IL1R1,DUSP1,TSC22D3,CDKN1A,NFIL3,PTPRS	17	
Neurological Disease	progressive motor neuropathy	Progressive motor neuropathy	6.01E-05	 	1.664	 	1.664	TRIM22,FCGR1B,RSAD2,FCGR1A,LY6E,ETS2,EPSTI1,TLR4,LTF,IFIT1,CDKN1A,GADD45A,SERPING1,NFIL3,TLR2,HRH2	16	
Cardiovascular System Development and Function, Cell Morphology, Organ Development, Organ Morphology, Skeletal and Muscular System Development and Function	contractility	Contractility of ventricular myocytes	6.13E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Infectious Diseases	melioidosis	Melioidosis	6.13E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Cancer, Dermatological Diseases and Conditions, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	non-Hodgkin cutaneous lymphoma	Non-Hodgkin cutaneous lymphoma	6.22E-05	 	 	 	 	TLR4,TUBB2A,BCL6,RSAD2,SECTM1,OASL,TLR2	7	
Organismal Injury and Abnormalities, Reproductive System Disease	disorder of pregnancy	Disorder of pregnancy	6.27E-05	 	 	 	 	GRB10,FCGR1B,SOCS3,FCGR1A,SLC8A1,ABCA1,FCER1G,TLR4,TUBB2A,TSPOAP1,DAAM2,IFITM2,CA1,ADM,MMP8,SLC26A8,TLR2	17	
Hematological System Development and Function, Lymphoid Tissue Structure and Development, Organ Morphology, Tissue Morphology	morphology	Morphology of lymphoid organ	6.28E-05	 	 	 	 	TLR5,SOCS3,ABCA1,CLEC4D,FCER1G,LCN2,ETS2,ADGRG3,TLR4,BCL6,ALPL,AIM2,TSC22D3,CDKN1A,GADD45A	15	
Neurological Disease, Skeletal and Muscular Disorders	neuromuscular disease	Neuromuscular disease	6.66E-05	Increased	2.219	 	2.475	TRIM22,FCGR1B,GBP1,RSAD2,LY6E,FCGR1A,SAT1,SORT1,EPSTI1,TLR4,BCL6,LTF,HMGB2,DAAM2,IFIT1,TSC22D3,GADD45A,B4GALT5,SERPING1,TLR2,LRG1,HRH2	22	
Immunological Disease, Inflammatory Response	function	Abnormal function of immune system	6.69E-05	 	 	 	 	ADGRG3,BCL6,CRISPLD2,CLEC4D,CD274,C3AR1	6	
Cell-To-Cell Signaling and Interaction, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	adhesion	Adhesion of neutrophils	6.69E-05	Increased	2.425	bias	1.409	TLR4,TLR5,S100A8,IL1R1,S100A9,TLR2	6	
Cardiovascular Disease, Neurological Disease, Organismal Injury and Abnormalities	cerebrovascular dysfunction	Cerebrovascular dysfunction	6.71E-05	 	 	 	 	MGAM,TUBB2A,BCL6,S100A12,S100A9,ABCA1,CA1,CXCL16,CA4,LCN2,ETS2	11	
Cancer, Organismal Injury and Abnormalities	development	Development of benign tumor	6.91E-05	 	-0.816	bias	0.033	S100A8,CEBPD,LY6E,ANXA3,S100A9,IFITM3,TUBB2A,HMGB2,CA1,CDKN1A,MMP8,ARG1,GADD45A,TLR2,HRH2	15	
Dermatological Diseases and Conditions, Immunological Disease, Inflammatory Disease, Organismal Injury and Abnormalities	lichen planus	Lichen planus	7.06E-05	 	 	 	 	S100A8,IFIT1,IFITM2,S100A9,IFI27,IFITM3	6	
Cellular Function and Maintenance, Hematological System Development and Function	function	Function of macrophages	7.49E-05	 	 	 	 	TLR4,TLR5,CLEC4E,AIM2,FCGR1A,FCER1G,TLR2,NLRC4	8	
Cancer, Organismal Injury and Abnormalities, Reproductive System Disease	female genital tract serous carcinoma	Female genital tract serous carcinoma	7.66E-05	 	 	 	 	ANXA3,SORT1,EPPK1,COL6A2,LCN2,CD274,TLR4,TUBB2A,CDA,IFITM2,CDKN1A,CD24,SERPING1	13	
Organismal Development	mass	Mass of organism	7.69E-05	 	1.189	 	0.389	TPST1,OSM,IRS2,IL1R1,DUSP1,TSC22D3,SOCS3,ABCA1,CDKN1A,SAT1,LCN2,TLR2	12	
Cell-To-Cell Signaling and Interaction, Embryonic Development	activation	Activation of embryonic cell lines	7.93E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Cell-To-Cell Signaling and Interaction, Hair and Skin Development and Function	activation	Activation of epithelial cell lines	7.93E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Gastrointestinal Disease, Infectious Diseases	infection	Infection by Helicobacter pylori	7.93E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Infectious Diseases, Organismal Injury and Abnormalities, Renal and Urological Disease	infection	Infection of kidney	7.93E-05	 	 	 	 	TLR4,TLR5,TLR2	3	
Protein Synthesis	quantity	Quantity of IL-17a in blood	7.93E-05	 	 	 	 	CLEC4E,CLEC4D,NFIL3	3	
Organismal Injury and Abnormalities, Renal and Urological Disease	urological disorder	Urological disorder of kidney	7.96E-05	 	 	 	 	TLR4,MPO,ADM,CD274,TLR2	5	
Cancer, Organismal Injury and Abnormalities	melanoma	Melanoma	8.22E-05	 	0.254	bias	-0.256	KCNJ2,FCGR1B,RSAD2,TLR5,PHC2,IL1R2,CD274,C3AR1,TLR4,RAB36,SPATA6,CXCL16,ARG1,NUDT16,ECHDC3,CA4,SLC26A8,TLR2,LRG1,PTPRS,LOXHD1,IL18R1,MCEMP1,TRIM22,CACNA1E,TMCC2,SORT1,ADAMTS10,COL6A2,KIAA0825,SMAP2,SAMSN1,MGAM,VNN1,HAUS5,ALPL,BCL6,CRISPLD2,TREML4,LTF,VNN2,IL18RAP,CA1,ADM,ELANE,NSUN7,CD163,GADD45A,FGD4,GBP1,OSM,CLEC4E,LY6E,SLC8A1,DOCK4,IFIT2,SULT1B1,RNF175,IRAK3,SIPA1L2,TUBB2A,TPST1,FKBP5,IL1R1,BATF2,TREM1,ITPKC,IRF2BPL,NFIL3,PTGDR,ALS2CL,AQP9,S100A8,S100A12,IRS2,LILRA5,OASL,ANXA3,MPO,PLIN5,CLEC4D,S100A9,ASPRV1,KCNE1,MATK,NAIP,CDA,FCAR,DAAM2,IFIT1,CEACAM8,ZNF608,SERPING1,NLRC4	94	
Cancer, Organismal Injury and Abnormalities	extracranial solid tumor	Advanced extracranial solid tumor	8.42E-05	 	 	 	 	KCNJ2,CEBPD,ABCA1,SORT1,CD274,LCN2,EPSTI1,TUBB2A,LTF,HMGB2,SECTM1,IFITM2,ADM,ELANE,ARG1,CD24,SERPING1	17	
Cell Signaling, Cell-To-Cell Signaling and Interaction	cytokine and chemokine mediated signaling pathway	Cytokine and chemokine mediated signaling pathway	8.62E-05	 	 	 	 	BCL6,OSM,CEBPD,IL1R1,SOCS3,CDKN1A,IL1R2,LCN2,IRAK3	9	
Cellular Movement	invasion	Invasion of tumor cell lines	8.73E-05	 	1.814	bias	0.410	GBP1,S100A12,IRS2,S100A9,DOCK4,IFIT2,MATK,IFITM3,LCN2,ETS2,EPSTI1,RALB,DUSP1,BATF2,CDKN1A,ADM,MMP8,ARG1,ASPH,CD24	20	
Cell-To-Cell Signaling and Interaction	response	Response of granulocytes	9.17E-05	Increased	2.207	bias	 	TLR4,FCAR,TREM1,FCER1G,TLR2,LCN2	6	
Cardiovascular Disease, Organismal Injury and Abnormalities	acute coronary syndrome	Acute coronary syndrome	9.45E-05	 	 	 	 	TUBB2A,KCNJ2,FCGR1B,IL1R1,FCGR1A,MPO,KCNE1,TLR2	8	
Cardiovascular Disease, Organismal Injury and Abnormalities, Renal and Urological Disease	reperfusion injury	Reperfusion injury of kidney	9.49E-05	 	1.980	bias	1.199	TLR4,IL1R1,TLR2,C3AR1	4	
Infectious Diseases	replication	Replication of HIV	9.77E-05	 	1.998	 	1.387	TLR4,S100A8,S100A12,SOCS3,S100A9,IFITM3,TLR2	7	
Cell Death and Survival, Skeletal and Muscular Disorders	apoptosis	Apoptosis of muscle cells	9.85E-05	 	0.161	 	0.778	TLR4,VNN1,ACSL1,SOCS3,MPO,SLC8A1,CDKN1A,ADM,SORT1,LCN2	10	
Tissue Morphology	degradation	Degradation of connective tissue	1.01E-04	 	0.816	 	0.314	TLR4,OSM,IL1R1,FCGR1A,TNFAIP6,ELANE	6	
Cell Death and Survival	cell viability	Cell viability of connective tissue cells	1.02E-04	Increased	2.621	bias	1.556	TLR4,LTF,OSM,CEBPD,IRS2,SOCS3,CDKN1A	7	
Cancer, Organismal Injury and Abnormalities	malignant neoplasm of aerodigestive tract	Malignant neoplasm of aerodigestive tract	1.03E-04	 	 	 	 	KCNJ2,TLR5,SRGN,LY6E,SOCS3,DOCK4,IFIT2,CD274,SIPA1L2,TLR4,TUBB2A,DUSP1,CDKN1A,ANO9,TLR2,PTGDR,LRG1,PTPRS,LOXHD1,KLHL2,S100A8,CACNA1E,HIST1H3B,ABCA1,S100A9,SAT1,COL6A2,SAMSN1,MGAM,BCL6,DAAM2,AIM2,TNFAIP6,IL18RAP,ASPH,ZNF608,ARHGEF40,FGD4,NLRC4	39	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	epithelial ovarian tumor	Ovarian carcinoma	1.05E-04	 	 	 	 	TLR5,CD274,ETS2,SIPA1L2,TLR4,TUBB2A,SECTM1,TSC22D3,IFITM2,CDKN1A,SPATA6,KLHL2,IRS2,CACNA1E,MPO,ABCA1,EPPK1,SORT1,KIAA0825,ADAMTS10,COL6A2,LCN2,VNN1,MGAM,FCAR,LTF,TNFAIP6,CD24,SERPING1,ARHGEF40,HRH2	31	
Connective Tissue Disorders, Organismal Injury and Abnormalities	damage	Damage of connective tissue	1.07E-04	 	0.816	 	0.471	TLR4,OSM,IL1R1,FCGR1A,TNFAIP6,ELANE	6	
Cellular Function and Maintenance	function	Function of lymphatic system cells	1.09E-04	 	0.505	 	0.092	TLR4,BCL6,DUSP1,FCER1G,NFIL3,CD274,TLR2,C3AR1,SAMSN1,SH2D1B,IL18R1	11	
Cell Death and Survival	cell death	Cell death of lymphatic system cells	1.12E-04	 	0.222	 	0.494	IRS2,FCGR1A,CD274,LCN2,C3AR1,ETS2,ADGRG3,FCAR,TSC22D3,CDKN1A,ELANE,GADD45A,TLR2	13	
Inflammatory Disease, Neurological Disease, Skeletal and Muscular Disorders	relapsing-remitting multiple sclerosis	Relapsing-remitting multiple sclerosis	1.12E-04	Increased	2.219	bias	 	EPSTI1,RSAD2,IFIT1,LY6E,SERPING1,HRH2	6	
Carbohydrate Metabolism	binding	Binding of polysaccharide	1.13E-04	 	1.141	 	0.660	TLR4,OSM,TNFAIP6,TLR2,SERPING1	5	
Cellular Development, Cellular Growth and Proliferation, Hematological System Development and Function, Hematopoiesis, Lymphoid Tissue Structure and Development, Tissue Development	differentiation	Differentiation of myeloid leukocytes	1.14E-04	 	1.869	bias	1.113	TLR4,RALB,TLR5,LTF,SOCS3,PLSCR1,TREM1,TLR2,NLRC4,ETS2	10	
Cell Death and Survival	apoptosis	Apoptosis of macrophages	1.18E-04	 	0.265	 	-0.038	TLR4,CDKN1A,TREM1,TLR2,LCN2,C3AR1	6	
Cell Death and Survival	apoptosis	Apoptosis of antigen presenting cells	1.19E-04	 	0.045	 	-0.212	TLR4,BCL6,CDKN1A,TREM1,TLR2,LCN2,C3AR1	7	
Lipid Metabolism, Small Molecule Biochemistry	synthesis	Synthesis of lipid	1.21E-04	 	1.085	bias	-0.550	GRB10,OSM,PLSCR1,SOCS3,FCGR1A,PLIN5,PFKFB2,ABCA1,ERLIN1,IL1R2,FCER1G,TLR4,ABHD5,LTF,ACSL1,IL18RAP,ADM,STS,NFIL3,TLR2	20	
Neurological Disease	neurological disorder	Progressive neurological disorder	1.21E-04	 	1.664	 	1.884	TRIM22,FCGR1B,RSAD2,FCGR1A,LY6E,ETS2,EPSTI1,TLR4,TUBB2A,LTF,IFIT1,CDKN1A,GADD45A,SERPING1,NFIL3,TLR2,HRH2	17	
Infectious Diseases	infection	Parasitic Infection	1.22E-04	 	0.577	bias	1.378	TLR4,KCNJ2,AQP9,SOCS3,FCER1G,KCNE1,CD274,TLR2	8	
Connective Tissue Disorders, Hematological Disease, Immunological Disease, Organismal Injury and Abnormalities	immune thrombocytopenia	Immune thrombocytopenia	1.23E-04	 	 	 	 	VNN1,BCL6,FCGR1B,FCGR1A,CD24,IRAK3	6	
Cell-To-Cell Signaling and Interaction, Renal and Urological System Development and Function	activation	Activation of kidney cell lines	1.25E-04	 	 	 	 	TLR4,TLR5,TLR2	3	
Cell Death and Survival, Organismal Injury and Abnormalities	apoptosis	Apoptosis of airway epithelial cells	1.25E-04	 	 	 	 	TLR4,TLR2,IRAK3	3	
Cell Morphology, Hematological System Development and Function, Inflammatory Response	M1 polarization	M1 polarization	1.25E-04	 	 	 	 	FCER1G,LCN2,PTGDR	3	
Cancer, Dermatological Diseases and Conditions, Organismal Injury and Abnormalities	skin tumor	Skin tumor	1.28E-04	 	0.373	 	0.507	KCNJ2,FCGR1B,RSAD2,TLR5,PHC2,IL1R2,CD274,C3AR1,TLR4,SECTM1,ARG1,NUDT16,ECHDC3,CA4,SLC26A8,TLR2,LRG1,PTPRS,LOXHD1,IL18R1,MCEMP1,TRIM22,CACNA1E,SORT1,ADAMTS10,COL6A2,SMAP2,SAMSN1,MGAM,VNN1,HAUS5,ALPL,BCL6,CRISPLD2,TREML4,LTF,AIM2,VNN2,IL18RAP,CA1,ELANE,MMP8,NSUN7,CD163,GADD45A,FGD4,GBP1,OSM,CLEC4E,IFI27,SLC8A1,DOCK4,IFIT2,SULT1B1,RNF175,IRAK3,SIPA1L2,TUBB2A,FKBP5,IL1R1,BATF2,CDKN1A,ITPKC,IRF2BPL,ALS2CL,AQP9,S100A8,S100A12,IRS2,LILRA5,OASL,ANXA3,MPO,PLIN5,CLEC4D,KCNE1,MATK,NAIP,CDA,FCAR,DAAM2,CEACAM8,ASPH,ZNF608,SERPING1,NLRC4	86	
Energy Production, Lipid Metabolism, Small Molecule Biochemistry	oxidation	Oxidation of long chain fatty acid	1.29E-04	 	0.537	bias	-0.153	ABHD5,ACSL1,PLIN5,ABCA1,SAT1	5	
Infectious Diseases	replication	Replication of vesicular stomatitis virus	1.29E-04	Decreased	-2.186	bias	 	FCGR1A,LY6E,OASL,IFITM2,IFITM3	5	
Cellular Growth and Proliferation	colony formation	Colony formation of Haemophilus influenzae	1.32E-04	 	 	 	 	TLR4,TLR2	2	
Hematological Disease, Respiratory Disease	hyperoxia	Hyperoxia	1.32E-04	 	 	 	 	TLR4,TLR2	2	
Cellular Development, Hematological System Development and Function, Lymphoid Tissue Structure and Development	maturation	Maturation of peripheral dendritic cells	1.32E-04	 	 	 	 	TLR4,TLR2	2	
Carbohydrate Metabolism, Lipid Metabolism, Small Molecule Biochemistry	movement	Movement of phosphatidylserine	1.32E-04	 	 	 	 	PLSCR1,ABCA1	2	
Cellular Function and Maintenance	recognition	Recognition by dendritic cells	1.32E-04	 	 	 	 	TLR4,TLR2	2	
Cellular Function and Maintenance, Hematological System Development and Function, Inflammatory Response	regulation	Regulation of neutrophils	1.32E-04	 	 	 	 	S100A8,S100A9	2	
Connective Tissue Disorders, Inflammatory Disease, Inflammatory Response, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	streptococcal cell wall-induced arthritis	Streptococcal cell wall-induced arthritis	1.32E-04	 	 	 	 	TLR4,TLR2	2	
Cancer, Endocrine System Disorders, Organismal Injury and Abnormalities, Reproductive System Disease	ovarian cancer	Ovarian cancer	1.33E-04	 	 	 	 	TLR5,IFI27,CD274,ETS2,SIPA1L2,TLR4,TUBB2A,SECTM1,TSC22D3,IFITM2,CDKN1A,SPATA6,CXCL16,KLHL2,IRS2,CACNA1E,MPO,ABCA1,EPPK1,SORT1,KIAA0825,ADAMTS10,COL6A2,LCN2,VNN1,MGAM,FCAR,LTF,TNFAIP6,CD24,SERPING1,ARHGEF40,HRH2	33	
Organismal Injury and Abnormalities	wound	Wound	1.33E-04	 	 	 	 	LTF,OSM,IL1R1,ADM,MMP8,GADD45A,EPPK1,NLRP6,TLR2	9	
Organ Morphology	abnormal morphology	Abnormal morphology of gland	1.37E-04	 	 	 	 	TLR4,CEBPD,IRS2,IL1R1,LY6E,ABCA1,CDKN1A,TLR2,C3AR1,PTPRS,HRH2	11	
Cell Death and Survival	apoptosis	Apoptosis of dendritic cells	1.37E-04	 	0.749	 	0.481	TLR4,BCL6,TLR2,LCN2,C3AR1	5	
Connective Tissue Development and Function, Tissue Morphology	quantity	Quantity of adipose tissue	1.40E-04	 	0.140	bias	-0.675	ALPL,TLR5,CEBPD,IRS2,DUSP1,IL1R1,SOCS3,CDKN1A,LCN2,PTPRS	10	
Connective Tissue Disorders, Organismal Injury and Abnormalities, Tissue Morphology	degeneration	Degeneration of connective tissue	1.42E-04	 	0.000	 	-0.114	TLR4,OSM,HMGB2,IL1R1,FCGR1A,TNFAIP6	6	
Inflammatory Response	rejection	Rejection	1.42E-04	 	 	 	 	LY6E,TREM1,CD274,NFIL3,SERPING1,C3AR1	6	
Cell Death and Survival	apoptosis	Apoptosis of lymphatic system cells	1.43E-04	 	-0.467	 	-0.201	ADGRG3,IRS2,TSC22D3,FCGR1A,CDKN1A,ELANE,GADD45A,TLR2,CD274,LCN2,C3AR1,ETS2	12	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking	cell movement	Cell movement of antigen presenting cells	1.43E-04	 	0.130	bias	-0.996	TLR4,FCAR,BCL6,AIM2,MPO,CDKN1A,ARG1,SERPING1,TLR2,C3AR1,PTGDR,NLRC4	12	
Cardiovascular Disease, Neurological Disease, Organismal Injury and Abnormalities	ischemia	Ischemia of brain	1.43E-04	 	 	 	 	BCL6,S100A12,ABCA1,S100A9,CA4,LCN2,ETS2	7	
Cell Death and Survival, Cellular Development, Nervous System Development and Function, Tissue Development, Tissue Morphology	regeneration	Regeneration of neurons	1.56E-04	 	1.067	 	0.585	KCNJ2,OSM,CDKN1A,ADM,ARG1,PTPRS	6	
Humoral Immune Response, Protein Synthesis	quantity	Quantity of autoantibody	1.59E-04	 	-1.980	bias	 	AIM2,CDKN1A,GADD45A,IRAK3	4	
Cardiovascular System Development and Function, Organ Development, Organ Morphology, Skeletal and Muscular System Development and Function	contractility	Contractility of cardiac muscle	1.59E-04	 	-1.134	bias	-2.398	TLR4,TLR5,PLIN5,SLC8A1,ADM,ASPH,TLR2	7	
Cell Death and Survival	cell viability	Cell viability	1.66E-04	Increased	2.758	bias	0.186	GBP1,OSM,PLSCR1,SOCS3,FCGR1A,PFKFB2,FCER1G,ETS2,TLR4,RALB,FKBP5,DUSP1,TSC22D3,CDKN1A,NFIL3,TLR2,S100A8,CEBPD,IRS2,ABCA1,S100A9,SAT1,LCN2,BCL6,LTF,HMGB2,GADD45A,CD24,B4GALT5	29	
Cancer, Organismal Injury and Abnormalities	adenocarcinoma	Adenocarcinoma	1.68E-04	 	 	 	 	KCNJ2,TLR5,FCGR1A,IL1R2,CD274,C3AR1,TLR2,LRG1,KLHL2,TRIM22,IFIT3,SORT1,ADAMTS10,LCN2,SMAP2,SAMSN1,BCL6,AIM2,TNFAIP6,IL18RAP,ADM,CD24,STS,PLBD1,FGD4,SH2D1B,CLEC4E,LY6E,SOCS3,PGLYRP1,PFKFB2,DOCK4,IFIT2,RNF175,IRAK3,SIPA1L2,TUBB2A,TPST1,FKBP5,DUSP1,CD177,MANSC1,ITPKC,IRF2BPL,NFIL3,S100A8,ANXA3,CLEC4D,S100A9,ASPRV1,MATK,FCAR,ABHD5,HMGB2,DAAM2,UBTD1,ZNF608,B4GALT5,GRB10,PHC2,TLR4,RALB,SECTM1,IFITM2,SPATA6,ARG1,CXCL16,ANO9,SLC26A8,PTPRS,LOXHD1,IL18R1,CACNA1E,HIST1H3B,COL6A2,KIAA0825,FCGBP,MGAM,VNN1,ALPL,HAUS5,TREML4,LTF,VNN2,CA1,MMP8,NSUN7,CD163,GADD45A,HRH2,GBP1,OSM,PLSCR1,SLC8A1,ETS2,EPSTI1,ACSL1,IL1R1,TSC22D3,BATF2,CDKN1A,TREM1,PTGDR,AQP9,S100A12,IRS2,CEBPD,LILRA5,MPO,PLIN5,ABCA1,SAT1,EPPK1,KCNE1,CDA,IFIT1,CEACAM8,SERPING1,ARHGEF40,NLRC4	120	
Cardiovascular Disease, Cell Death and Survival, Organismal Injury and Abnormalities, Skeletal and Muscular Disorders	apoptosis	Apoptosis of cardiomyocytes	1.70E-04	 	0.341	 	0.832	TLR4,ACSL1,SOCS3,MPO,SLC8A1,CDKN1A,ADM,LCN2	8	
Inflammatory Response	inflammation	Inflammation of secretory structure	1.70E-04	 	-1.026	bias	-0.027	TLR4,TLR5,IRS2,IL1R1,SAT1,TLR2,IRAK3,HRH2	8	
Cellular Movement, Hematological System Development and Function, Immune Cell Trafficking, Inflammatory Response	migration	Migration of phagocytes	1.72E-04	 	1.154	bias	-0.106	TLR4,BCL6,S100A8,MPO,S100A9,ABCA1,TLR2,NLRC4,PTGDR,HRH2	10	
